read_date,bl_meter1,bl_ahd1,bl_meter2,bl_ahd2,meter_no3,sl_read1,meter_no4,rf_read1
2015-11-17,GW967138.1.1,280.81,GW967138.2.2,279.276,419051,0.181,054151-2,0.0
2015-11-18,GW967138.1.1,280.802,GW967138.2.2,279.273,419051,0.181,054151-2,0.0
2015-11-19,GW967138.1.1,280.8,GW967138.2.2,279.273,419051,0.181,054151-2,0.0
2015-11-20,GW967138.1.1,280.792,GW967138.2.2,279.275,419051,0.18,054151-2,0.0
2015-11-21,GW967138.1.1,280.79,GW967138.2.2,279.275,419051,0.181,054151-2,0.0
2015-11-22,GW967138.1.1,280.787,GW967138.2.2,279.272,419051,0.18,054151-2,0.0
2015-11-23,GW967138.1.1,280.78,GW967138.2.2,279.27,419051,0.181,054151-2,0.0
2015-11-24,GW967138.1.1,280.78,GW967138.2.2,279.265,419051,0.179,054151-2,0.0
2015-11-25,GW967138.1.1,280.77,GW967138.2.2,279.268,419051,0.179,054151-2,0.0
2015-11-26,GW967138.1.1,280.77,GW967138.2.2,279.273,419051,0.177,054151-2,0.0
2015-11-27,GW967138.1.1,280.764,GW967138.2.2,279.263,419051,0.174,054151-2,0.0
2015-11-28,GW967138.1.1,280.76,GW967138.2.2,279.258,419051,0.176,054151-2,0.0
2015-11-29,GW967138.1.1,280.757,GW967138.2.2,279.26,419051,0.176,054151-2,0.2
2015-11-30,GW967138.1.1,280.75,GW967138.2.2,279.258,419051,0.176,054151-2,0.0
2015-12-02,GW967138.1.1,280.746,GW967138.2.2,279.247,419051,0.173,054151-2,8.6
2015-12-03,GW967138.1.1,280.74,GW967138.2.2,279.231,419051,0.172,054151-2,0.0
2015-12-04,GW967138.1.1,280.74,GW967138.2.2,279.228,419051,0.173,054151-2,0.0
2015-12-05,GW967138.1.1,280.735,GW967138.2.2,279.23,419051,0.174,054151-2,0.0
2015-12-06,GW967138.1.1,280.73,GW967138.2.2,279.232,419051,0.174,054151-2,0.0
2015-12-07,GW967138.1.1,280.729,GW967138.2.2,279.229,419051,0.174,054151-2,0.0
2015-12-08,GW967138.1.1,280.72,GW967138.2.2,279.228,419051,0.171,054151-2,0.0
2015-12-09,GW967138.1.1,280.72,GW967138.2.2,279.227,419051,0.173,054151-2,3.0
2015-12-10,GW967138.1.1,280.717,GW967138.2.2,279.231,419051,0.172,054151-2,1.8
2015-12-11,GW967138.1.1,280.71,GW967138.2.2,279.238,419051,0.173,054151-2,3.2
2015-12-12,GW967138.1.1,280.71,GW967138.2.2,279.228,419051,0.171,054151-2,0.0
2015-12-13,GW967138.1.1,280.705,GW967138.2.2,279.221,419051,0.172,054151-2,0.0
2015-12-14,GW967138.1.1,280.7,GW967138.2.2,279.223,419051,0.172,054151-2,0.0
2015-12-15,GW967138.1.1,280.7,GW967138.2.2,279.22,419051,0.171,054151-2,0.0
2015-12-16,GW967138.1.1,280.694,GW967138.2.2,279.222,419051,0.171,054151-2,1.4
2015-12-17,GW967138.1.1,280.69,GW967138.2.2,279.224,419051,0.171,054151-2,21.6
2015-12-18,GW967138.1.1,280.69,GW967138.2.2,279.22,419051,0.172,054151-2,0.0
2015-12-19,GW967138.1.1,280.69,GW967138.2.2,279.219,419051,0.173,054151-2,0.0
2015-12-20,GW967138.1.1,280.683,GW967138.2.2,279.218,419051,0.173,054151-2,0.0
2015-12-21,GW967138.1.1,280.68,GW967138.2.2,279.214,419051,0.173,054151-2,0.0
2015-12-22,GW967138.1.1,280.68,GW967138.2.2,279.211,419051,0.172,054151-2,0.0
2015-12-23,GW967138.1.1,280.674,GW967138.2.2,279.217,419051,0.174,054151-2,1.4
2015-12-24,GW967138.1.1,280.695,GW967138.2.2,279.235,419051,0.173,054151-2,5.2
2015-12-25,GW967138.1.1,280.769,GW967138.2.2,279.256,419051,0.174,054151-2,4.2
2015-12-26,GW967138.1.1,280.766,GW967138.2.2,279.257,419051,0.174,054151-2,2.4
2015-12-27,GW967138.1.1,280.748,GW967138.2.2,279.248,419051,0.175,054151-2,12.8
2015-12-28,GW967138.1.1,280.732,GW967138.2.2,279.234,419051,0.175,054151-2,0.2
2015-12-29,GW967138.1.1,280.717,GW967138.2.2,279.229,419051,0.174,054151-2,0.0
2015-12-30,GW967138.1.1,280.705,GW967138.2.2,279.228,419051,0.174,054151-2,0.0
2015-12-31,GW967138.1.1,280.694,GW967138.2.2,279.227,419051,0.172,054151-2,0.0
2016-01-01,GW967138.1.1,280.685,GW967138.2.2,279.227,419051,0.172,054151-2,0.0
2016-01-02,GW967138.1.1,280.677,GW967138.2.2,279.228,419051,0.173,054151-2,0.0
2016-01-03,GW967138.1.1,280.67,GW967138.2.2,279.222,419051,0.174,054151-2,9.4
2016-01-04,GW967138.1.1,280.67,GW967138.2.2,279.224,419051,0.177,054151-2,17.6
2016-01-05,GW967138.1.1,280.67,GW967138.2.2,279.225,419051,0.175,054151-2,0.0
2016-01-06,GW967138.1.1,280.662,GW967138.2.2,279.222,419051,0.175,054151-2,5.4
2016-01-07,GW967138.1.1,280.66,GW967138.2.2,279.209,419051,0.175,054151-2,0.0
2016-01-08,GW967138.1.1,280.654,GW967138.2.2,279.197,419051,0.175,054151-2,0.0
2016-01-09,GW967138.1.1,280.65,GW967138.2.2,279.193,419051,0.173,054151-2,0.0
2016-01-10,GW967138.1.1,280.646,GW967138.2.2,279.193,419051,0.173,054151-2,0.0
2016-01-11,GW967138.1.1,280.64,GW967138.2.2,279.195,419051,0.173,054151-2,0.0
2016-01-12,GW967138.1.1,280.638,GW967138.2.2,279.19,419051,0.171,054151-2,0.0
2016-01-13,GW967138.1.1,280.63,GW967138.2.2,279.183,419051,0.17,054151-2,0.2
2016-01-14,GW967138.1.1,280.63,GW967138.2.2,279.181,419051,0.172,054151-2,11.0
2016-01-15,GW967138.1.1,280.63,GW967138.2.2,279.178,419051,0.171,054151-2,0.0
2016-01-16,GW967138.1.1,280.625,GW967138.2.2,279.177,419051,0.175,054151-2,8.4
2016-01-17,GW967138.1.1,280.62,GW967138.2.2,279.174,419051,0.174,054151-2,0.0
2016-01-18,GW967138.1.1,280.62,GW967138.2.2,279.173,419051,0.174,054151-2,0.0
2016-01-19,GW967138.1.1,280.614,GW967138.2.2,279.17,419051,0.174,054151-2,0.0
2016-01-20,GW967138.1.1,280.61,GW967138.2.2,279.17,419051,0.174,054151-2,0.0
2016-01-21,GW967138.1.1,280.608,GW967138.2.2,279.17,419051,0.173,054151-2,0.0
2016-01-22,GW967138.1.1,280.6,GW967138.2.2,279.171,419051,0.173,054151-2,0.0
2016-01-23,GW967138.1.1,280.604,GW967138.2.2,279.181,419051,0.174,054151-2,7.6
2016-01-24,GW967138.1.1,280.6,GW967138.2.2,279.182,419051,0.176,054151-2,6.0
2016-01-25,GW967138.1.1,280.6,GW967138.2.2,279.174,419051,0.174,054151-2,0.0
2016-01-26,GW967138.1.1,280.6,GW967138.2.2,279.165,419051,0.175,054151-2,0.6
2016-01-27,GW967138.1.1,280.595,GW967138.2.2,279.163,419051,0.175,054151-2,2.4
2016-01-28,GW967138.1.1,280.59,GW967138.2.2,279.178,419051,0.177,054151-2,29.8
2016-01-29,GW967138.1.1,280.59,GW967138.2.2,279.182,419051,0.178,054151-2,5.4
2016-01-30,GW967138.1.1,280.59,GW967138.2.2,279.179,419051,0.178,054151-2,1.4
2016-01-31,GW967138.1.1,280.587,GW967138.2.2,279.162,419051,0.177,054151-2,0.0
2016-02-01,GW967138.1.1,280.58,GW967138.2.2,279.161,419051,0.177,054151-2,0.0
2016-02-02,GW967138.1.1,280.58,GW967138.2.2,279.159,419051,0.176,054151-2,0.0
2016-02-03,GW967138.1.1,280.573,GW967138.2.2,279.158,419051,0.176,054151-2,2.2
2016-02-04,GW967138.1.1,280.57,GW967138.2.2,279.148,419051,0.177,054151-2,3.6
2016-02-05,GW967138.1.1,280.57,GW967138.2.2,279.135,419051,0.176,054151-2,0.0
2016-02-06,GW967138.1.1,280.56,GW967138.2.2,279.131,419051,0.176,054151-2,0.0
2016-02-07,GW967138.1.1,280.56,GW967138.2.2,279.128,419051,0.176,054151-2,0.0
2016-02-08,GW967138.1.1,280.56,GW967138.2.2,279.123,419051,0.177,054151-2,0.0
2016-02-09,GW967138.1.1,280.554,GW967138.2.2,279.117,419051,0.176,054151-2,0.0
2016-02-10,GW967138.1.1,280.55,GW967138.2.2,279.118,419051,0.176,054151-2,0.0
2016-02-11,GW967138.1.1,280.55,GW967138.2.2,279.118,419051,0.176,054151-2,0.0
2016-02-12,GW967138.1.1,280.542,GW967138.2.2,279.111,419051,0.176,054151-2,0.0
2016-02-13,GW967138.1.1,280.54,GW967138.2.2,279.111,419051,0.176,054151-2,0.0
2016-02-14,GW967138.1.1,280.54,GW967138.2.2,279.11,419051,0.176,054151-2,0.0
2016-02-15,GW967138.1.1,280.53,GW967138.2.2,279.108,419051,0.177,054151-2,0.0
2016-02-16,GW967138.1.1,280.53,GW967138.2.2,279.107,419051,0.175,054151-2,0.0
2016-02-17,GW967138.1.1,280.529,GW967138.2.2,279.105,419051,0.175,054151-2,0.0
2016-02-18,GW967138.1.1,280.52,GW967138.2.2,279.104,419051,0.175,054151-2,0.0
2016-02-19,GW967138.1.1,280.52,GW967138.2.2,279.094,419051,0.174,054151-2,0.0
2016-02-20,GW967138.1.1,280.517,GW967138.2.2,279.08,419051,0.173,054151-2,0.0
2016-02-21,GW967138.1.1,280.51,GW967138.2.2,279.067,419051,0.173,054151-2,0.0
2016-02-22,GW967138.1.1,280.51,GW967138.2.2,279.062,419051,0.173,054151-2,0.0
2016-02-23,GW967138.1.1,280.508,GW967138.2.2,279.067,419051,0.172,054151-2,0.0
2016-02-24,GW967138.1.1,280.5,GW967138.2.2,279.068,419051,0.174,054151-2,0.0
2016-02-25,GW967138.1.1,280.5,GW967138.2.2,279.067,419051,0.175,054151-2,0.0
2016-02-26,GW967138.1.1,280.5,GW967138.2.2,279.068,419051,0.173,054151-2,0.0
2016-02-27,GW967138.1.1,280.493,GW967138.2.2,279.061,419051,0.173,054151-2,0.0
2016-02-28,GW967138.1.1,280.49,GW967138.2.2,279.057,419051,0.172,054151-2,0.0
2016-02-29,GW967138.1.1,280.49,GW967138.2.2,279.05,419051,0.172,054151-2,0.0
2016-03-01,GW967138.1.1,280.488,GW967138.2.2,279.046,419051,0.171,054151-2,0.0
2016-03-02,GW967138.1.1,280.48,GW967138.2.2,279.039,419051,0.171,054151-2,0.0
2016-03-03,GW967138.1.1,280.48,GW967138.2.2,279.037,419051,0.171,054151-2,0.0
2016-03-04,GW967138.1.1,280.48,GW967138.2.2,279.035,419051,0.171,054151-2,0.0
2016-03-05,GW967138.1.1,280.474,GW967138.2.2,279.032,419051,0.171,054151-2,0.0
2016-03-06,GW967138.1.1,280.47,GW967138.2.2,279.028,419051,0.17,054151-2,0.0
2016-03-07,GW967138.1.1,280.47,GW967138.2.2,279.025,419051,0.163,054151-2,0.0
2016-03-08,GW967138.1.1,280.468,GW967138.2.2,279.02,419051,0.166,054151-2,0.0
2016-03-09,GW967138.1.1,280.46,GW967138.2.2,279.017,419051,0.168,054151-2,0.0
2016-03-10,GW967138.1.1,280.46,GW967138.2.2,279.016,419051,0.17,054151-2,0.0
2016-03-11,GW967138.1.1,280.46,GW967138.2.2,279.014,419051,0.169,054151-2,0.0
2016-03-12,GW967138.1.1,280.452,GW967138.2.2,279.012,419051,0.169,054151-2,0.0
2016-03-13,GW967138.1.1,280.45,GW967138.2.2,279.011,419051,0.169,054151-2,6.4
2016-03-14,GW967138.1.1,280.45,GW967138.2.2,279.01,419051,0.169,054151-2,0.2
2016-03-15,GW967138.1.1,280.45,GW967138.2.2,279.009,419051,0.17,054151-2,0.2
2016-03-16,GW967138.1.1,280.441,GW967138.2.2,279.006,419051,0.171,054151-2,0.0
2016-03-17,GW967138.1.1,280.44,GW967138.2.2,279.007,419051,0.17,054151-2,1.8
2016-03-18,GW967138.1.1,280.44,GW967138.2.2,279.018,419051,0.174,054151-2,1.6
2016-03-19,GW967138.1.1,280.44,GW967138.2.2,279.015,419051,0.174,054151-2,6.4
2016-03-20,GW967138.1.1,280.44,GW967138.2.2,279.008,419051,0.173,054151-2,0.0
2016-03-21,GW967138.1.1,280.432,GW967138.2.2,279.004,419051,0.174,054151-2,0.0
2016-03-22,GW967138.1.1,280.43,GW967138.2.2,278.995,419051,0.174,054151-2,0.0
2016-03-23,GW967138.1.1,280.43,GW967138.2.2,278.985,419051,0.174,054151-2,0.0
2016-03-24,GW967138.1.1,280.427,GW967138.2.2,278.979,419051,0.174,054151-2,0.0
2016-03-25,GW967138.1.1,280.42,GW967138.2.2,278.979,419051,0.174,054151-2,0.0
2016-03-26,GW967138.1.1,280.42,GW967138.2.2,278.978,419051,0.174,054151-2,0.0
2016-03-27,GW967138.1.1,280.42,GW967138.2.2,278.974,419051,0.175,054151-2,0.0
2016-03-28,GW967138.1.1,280.413,GW967138.2.2,278.97,419051,0.175,054151-2,0.0
2016-03-29,GW967138.1.1,280.41,GW967138.2.2,278.969,419051,0.175,054151-2,0.0
2016-03-30,GW967138.1.1,280.41,GW967138.2.2,278.964,419051,0.175,054151-2,8.0
2016-03-31,GW967138.1.1,280.41,GW967138.2.2,278.961,419051,0.178,054151-2,8.2
2016-04-01,GW967138.1.1,280.401,GW967138.2.2,278.955,419051,0.177,054151-2,0.0
2016-04-02,GW967138.1.1,280.4,GW967138.2.2,278.952,419051,0.176,054151-2,0.0
2016-04-03,GW967138.1.1,280.4,GW967138.2.2,278.945,419051,0.176,054151-2,0.0
2016-04-04,GW967138.1.1,280.398,GW967138.2.2,278.944,419051,0.176,054151-2,0.0
2016-04-05,GW967138.1.1,280.39,GW967138.2.2,278.941,419051,0.176,054151-2,3.2
2016-04-06,GW967138.1.1,280.39,GW967138.2.2,278.937,419051,0.176,054151-2,0.0
2016-04-07,GW967138.1.1,280.39,GW967138.2.2,278.933,419051,0.175,054151-2,0.0
2016-04-08,GW967138.1.1,280.383,GW967138.2.2,278.926,419051,0.176,054151-2,0.0
2016-04-09,GW967138.1.1,280.38,GW967138.2.2,278.925,419051,0.177,054151-2,2.4
2016-04-10,GW967138.1.1,280.38,GW967138.2.2,278.923,419051,0.177,054151-2,0.2
2016-04-11,GW967138.1.1,280.38,GW967138.2.2,278.922,419051,0.179,054151-2,17.4
2016-04-12,GW967138.1.1,280.372,GW967138.2.2,278.92,419051,0.178,054151-2,0.0
2016-04-13,GW967138.1.1,280.37,GW967138.2.2,278.908,419051,0.176,054151-2,0.0
2016-04-14,GW967138.1.1,280.37,GW967138.2.2,278.899,419051,0.176,054151-2,0.0
2016-04-15,GW967138.1.1,280.367,GW967138.2.2,278.899,419051,0.175,054151-2,0.0
2016-04-16,GW967138.1.1,280.36,GW967138.2.2,278.902,419051,0.175,054151-2,0.0
2016-04-17,GW967138.1.1,280.36,GW967138.2.2,278.904,419051,0.175,054151-2,0.0
2016-04-18,GW967138.1.1,280.36,GW967138.2.2,278.896,419051,0.175,054151-2,0.2
2016-04-19,GW967138.1.1,280.357,GW967138.2.2,278.894,419051,0.177,054151-2,3.2
2016-04-20,GW967138.1.1,280.35,GW967138.2.2,278.886,419051,0.176,054151-2,0.0
2016-04-21,GW967138.1.1,280.35,GW967138.2.2,278.885,419051,0.176,054151-2,0.0
2016-04-22,GW967138.1.1,280.35,GW967138.2.2,278.885,419051,0.176,054151-2,0.0
2016-04-23,GW967138.1.1,280.343,GW967138.2.2,278.878,419051,0.175,054151-2,3.4
2016-04-24,GW967138.1.1,280.34,GW967138.2.2,278.867,419051,0.176,054151-2,0.0
2016-04-25,GW967138.1.1,280.34,GW967138.2.2,278.859,419051,0.177,054151-2,0.0
2016-04-26,GW967138.1.1,280.339,GW967138.2.2,278.858,419051,0.177,054151-2,0.2
2016-04-27,GW967138.1.1,280.33,GW967138.2.2,278.859,419051,0.176,054151-2,0.0
2016-04-28,GW967138.1.1,280.33,GW967138.2.2,278.86,419051,0.177,054151-2,0.0
2016-04-29,GW967138.1.1,280.33,GW967138.2.2,278.857,419051,0.176,054151-2,0.0
2016-04-30,GW967138.1.1,280.328,GW967138.2.2,278.859,419051,0.176,054151-2,0.0
2016-05-01,GW967138.1.1,280.326,GW967138.2.2,278.863,419051,0.176,054151-2,14.4
2016-05-02,GW967138.1.1,280.323,GW967138.2.2,278.869,419051,0.179,054151-2,17.6
2016-05-03,GW967138.1.1,280.32,GW967138.2.2,278.87,419051,0.179,054151-2,14.0
2016-05-04,GW967138.1.1,280.32,GW967138.2.2,278.86,419051,0.179,054151-2,0.0
2016-05-05,GW967138.1.1,280.32,GW967138.2.2,278.852,419051,0.178,054151-2,0.0
2016-05-06,GW967138.1.1,280.314,GW967138.2.2,278.849,419051,0.178,054151-2,0.0
2016-05-07,GW967138.1.1,280.31,GW967138.2.2,278.845,419051,0.179,054151-2,0.0
2016-05-08,GW967138.1.1,280.31,GW967138.2.2,278.848,419051,0.178,054151-2,0.0
2016-05-09,GW967138.1.1,280.309,GW967138.2.2,278.854,419051,0.178,054151-2,0.0
2016-05-10,GW967138.1.1,280.3,GW967138.2.2,278.845,419051,0.178,054151-2,16.6
2016-05-11,GW967138.1.1,280.3,GW967138.2.2,278.829,419051,0.177,054151-2,2.0
2016-05-12,GW967138.1.1,280.3,GW967138.2.2,278.82,419051,0.178,054151-2,0.0
2016-05-13,GW967138.1.1,280.299,GW967138.2.2,278.816,419051,0.176,054151-2,0.0
2016-05-14,GW967138.1.1,280.29,GW967138.2.2,278.814,419051,0.177,054151-2,0.2
2016-05-15,GW967138.1.1,280.29,GW967138.2.2,278.815,419051,0.178,054151-2,0.0
2016-05-16,GW967138.1.1,280.29,GW967138.2.2,278.814,419051,0.178,054151-2,0.0
2016-05-17,GW967138.1.1,280.285,GW967138.2.2,278.809,419051,0.176,054151-2,0.0
2016-05-18,GW967138.1.1,280.28,GW967138.2.2,278.807,419051,0.177,054151-2,0.0
2016-05-19,GW967138.1.1,280.28,GW967138.2.2,278.803,419051,0.176,054151-2,0.0
2016-05-20,GW967138.1.1,280.28,GW967138.2.2,278.795,419051,0.176,054151-2,0.0
2016-05-21,GW967138.1.1,280.272,GW967138.2.2,278.788,419051,0.178,054151-2,0.0
2016-05-22,GW967138.1.1,280.27,GW967138.2.2,278.786,419051,0.178,054151-2,0.0
2016-05-23,GW967138.1.1,280.27,GW967138.2.2,278.79,419051,0.178,054151-2,0.0
2016-05-24,GW967138.1.1,280.27,GW967138.2.2,278.784,419051,0.177,054151-2,0.0
2016-05-25,GW967138.1.1,280.263,GW967138.2.2,278.787,419051,0.177,054151-2,0.0
2016-05-26,GW967138.1.1,280.263,GW967138.2.2,278.803,419051,0.177,054151-2,0.2
2016-05-27,GW967138.1.1,280.26,GW967138.2.2,278.807,419051,0.18,054151-2,0.2
2016-05-28,GW967138.1.1,280.26,GW967138.2.2,278.797,419051,0.178,054151-2,0.0
2016-05-29,GW967138.1.1,280.26,GW967138.2.2,278.78,419051,0.178,054151-2,0.0
2016-05-30,GW967138.1.1,280.26,GW967138.2.2,278.769,419051,0.179,054151-2,0.0
2016-05-31,GW967138.1.1,280.25,GW967138.2.2,278.764,419051,0.179,054151-2,0.0
2016-06-01,GW967138.1.1,280.25,GW967138.2.2,278.76,419051,0.179,054151-2,0.0
2016-06-02,GW967138.1.1,280.25,GW967138.2.2,278.761,419051,0.179,054151-2,3.8
2016-06-03,GW967138.1.1,280.25,GW967138.2.2,278.766,419051,0.18,054151-2,12.4
2016-06-04,GW967138.1.1,280.25,GW967138.2.2,278.792,419051,0.18,054151-2,86.4
2016-06-05,GW967138.1.1,280.247,GW967138.2.2,278.799,419051,0.181,054151-2,18.4
2016-06-06,GW967138.1.1,280.24,GW967138.2.2,278.788,419051,0.18,054151-2,12.2
2016-06-07,GW967138.1.1,280.24,GW967138.2.2,278.778,419051,0.181,054151-2,0.4
2016-06-08,GW967138.1.1,280.24,GW967138.2.2,278.766,419051,0.18,054151-2,0.0
2016-06-09,GW967138.1.1,280.24,GW967138.2.2,278.763,419051,0.18,054151-2,0.0
2016-06-10,GW967138.1.1,280.233,GW967138.2.2,278.748,419051,0.18,054151-2,11.8
2016-06-11,GW967138.1.1,280.23,GW967138.2.2,278.737,419051,0.18,054151-2,0.0
2016-06-12,GW967138.1.1,280.23,GW967138.2.2,278.722,419051,0.18,054151-2,0.0
2016-06-13,GW967138.1.1,280.23,GW967138.2.2,278.714,419051,0.18,054151-2,0.0
2016-06-14,GW967138.1.1,280.223,GW967138.2.2,278.712,419051,0.18,054151-2,0.0
2016-06-15,GW967138.1.1,280.22,GW967138.2.2,278.715,419051,0.18,054151-2,0.0
2016-06-16,GW967138.1.1,280.22,GW967138.2.2,278.723,419051,0.18,054151-2,0.0
2016-06-17,GW967138.1.1,280.22,GW967138.2.2,278.725,419051,0.18,054151-2,0.0
2016-06-18,GW967138.1.1,280.212,GW967138.2.2,278.727,419051,0.181,054151-2,16.2
2016-06-19,GW967138.1.1,280.213,GW967138.2.2,278.746,419051,0.182,054151-2,10.6
2016-06-20,GW967138.1.1,280.214,GW967138.2.2,278.757,419051,0.183,054151-2,0.0
2016-06-21,GW967138.1.1,280.21,GW967138.2.2,278.747,419051,0.295,054151-2,0.0
2016-06-22,GW967138.1.1,280.21,GW967138.2.2,278.742,419051,0.257,054151-2,0.0
2016-06-23,GW967138.1.1,280.21,GW967138.2.2,278.74,419051,0.31,054151-2,0.0
2016-06-24,GW967138.1.1,280.541,GW967138.2.2,278.779,419051,0.367,054151-2,0.0
2016-06-25,GW967138.1.1,283.143,GW967138.2.2,278.789,419051,0.952,054151-2,0.0
2016-06-26,GW967138.1.1,283.242,GW967138.2.2,278.78,419051,0.592,054151-2,0.0
2016-06-27,GW967138.1.1,282.805,GW967138.2.2,278.777,419051,0.44,054151-2,0.0
2016-06-28,GW967138.1.1,282.435,GW967138.2.2,278.763,419051,0.363,054151-2,0.0
2016-06-29,GW967138.1.1,282.132,GW967138.2.2,278.762,419051,0.315,054151-2,3.4
2016-06-30,GW967138.1.1,281.901,GW967138.2.2,278.772,419051,0.277,054151-2,0.0
2016-07-01,GW967138.1.1,281.72,GW967138.2.2,278.772,419051,0.246,054151-2,0.0
2016-07-02,GW967138.1.1,281.569,GW967138.2.2,278.762,419051,0.221,054151-2,0.2
2016-07-03,GW967138.1.1,281.452,GW967138.2.2,278.764,419051,0.212,054151-2,0.0
2016-07-04,GW967138.1.1,281.363,GW967138.2.2,278.777,419051,0.209,054151-2,0.0
2016-07-05,GW967138.1.1,281.29,GW967138.2.2,278.793,419051,0.209,054151-2,0.6
2016-07-06,GW967138.1.1,281.221,GW967138.2.2,278.789,419051,0.207,054151-2,0.0
2016-07-07,GW967138.1.1,281.161,GW967138.2.2,278.788,419051,0.206,054151-2,0.0
2016-07-08,GW967138.1.1,281.109,GW967138.2.2,278.785,419051,0.205,054151-2,0.0
2016-07-09,GW967138.1.1,281.061,GW967138.2.2,278.78,419051,0.205,054151-2,0.0
2016-07-10,GW967138.1.1,281.022,GW967138.2.2,278.78,419051,0.205,054151-2,0.0
2016-07-11,GW967138.1.1,280.991,GW967138.2.2,278.789,419051,0.206,054151-2,0.0
2016-07-12,GW967138.1.1,280.959,GW967138.2.2,278.788,419051,0.209,054151-2,0.0
2016-07-13,GW967138.1.1,280.923,GW967138.2.2,278.771,419051,0.208,054151-2,0.0
2016-07-14,GW967138.1.1,280.892,GW967138.2.2,278.762,419051,0.208,054151-2,0.0
2016-07-15,GW967138.1.1,280.87,GW967138.2.2,278.765,419051,0.208,054151-2,0.0
2016-07-16,GW967138.1.1,280.849,GW967138.2.2,278.767,419051,0.208,054151-2,0.0
2016-07-17,GW967138.1.1,280.829,GW967138.2.2,278.772,419051,0.207,054151-2,0.0
2016-07-18,GW967138.1.1,280.811,GW967138.2.2,278.775,419051,0.207,054151-2,0.0
2016-07-19,GW967138.1.1,280.793,GW967138.2.2,278.78,419051,0.207,054151-2,0.0
2016-07-20,GW967138.1.1,280.78,GW967138.2.2,278.791,419051,0.208,054151-2,0.0
2016-07-21,GW967138.1.1,280.774,GW967138.2.2,278.81,419051,0.208,054151-2,0.0
2016-07-22,GW967138.1.1,280.775,GW967138.2.2,278.823,419051,0.21,054151-2,0.0
2016-07-23,GW967138.1.1,280.767,GW967138.2.2,278.823,419051,0.21,054151-2,0.0
2016-07-24,GW967138.1.1,280.752,GW967138.2.2,278.817,419051,0.255,054151-2,0.0
2016-07-25,GW967138.1.1,280.741,GW967138.2.2,278.81,419051,0.269,054151-2,0.0
2016-07-26,GW967138.1.1,280.729,GW967138.2.2,278.811,419051,0.262,054151-2,0.0
2016-07-27,GW967138.1.1,280.718,GW967138.2.2,278.81,419051,0.252,054151-2,0.0
2016-07-28,GW967138.1.1,280.707,GW967138.2.2,278.802,419051,0.241,054151-2,0.0
2016-07-29,GW967138.1.1,280.698,GW967138.2.2,278.807,419051,0.231,054151-2,0.0
2016-07-30,GW967138.1.1,280.69,GW967138.2.2,278.813,419051,0.226,054151-2,0.0
2016-07-31,GW967138.1.1,280.682,GW967138.2.2,278.816,419051,0.223,054151-2,0.0
2016-08-01,GW967138.1.1,280.68,GW967138.2.2,278.823,419051,0.222,054151-2,0.0
2016-08-02,GW967138.1.1,280.674,GW967138.2.2,278.839,419051,0.221,054151-2,0.0
2016-08-03,GW967138.1.1,281.019,GW967138.2.2,278.878,419051,0.223,054151-2,0.0
2016-08-04,GW967138.1.1,283.516,GW967138.2.2,278.9,419051,0.86,054151-2,0.0
2016-08-05,GW967138.1.1,283.955,GW967138.2.2,278.899,419051,0.955,054151-2,0.0
2016-08-06,GW967138.1.1,284.041,GW967138.2.2,278.911,419051,0.703,054151-2,0.0
2016-08-07,GW967138.1.1,284.077,GW967138.2.2,278.924,419051,0.569,054151-2,0.0
2016-08-08,GW967138.1.1,284.095,GW967138.2.2,278.937,419051,0.481,054151-2,0.0
2016-08-09,GW967138.1.1,284.111,GW967138.2.2,278.948,419051,0.42,054151-2,0.0
2016-08-10,GW967138.1.1,284.12,GW967138.2.2,278.966,419051,0.377,054151-2,0.0
2016-08-11,GW967138.1.1,284.125,GW967138.2.2,278.975,419051,0.344,054151-2,0.0
2016-08-12,GW967138.1.1,284.14,GW967138.2.2,278.981,419051,0.34,054151-2,0.0
2016-08-13,GW967138.1.1,284.14,GW967138.2.2,278.991,419051,0.333,054151-2,0.0
2016-08-14,GW967138.1.1,284.128,GW967138.2.2,278.996,419051,0.312,054151-2,0.0
2016-08-15,GW967138.1.1,284.111,GW967138.2.2,279.004,419051,0.295,054151-2,0.0
2016-08-16,GW967138.1.1,284.042,GW967138.2.2,279.012,419051,0.282,054151-2,0.0
2016-08-17,GW967138.1.1,283.897,GW967138.2.2,279.023,419051,0.274,054151-2,0.0
2016-08-18,GW967138.1.1,283.765,GW967138.2.2,279.038,419051,0.267,054151-2,0.0
2016-08-19,GW967138.1.1,283.66,GW967138.2.2,279.055,419051,0.261,054151-2,0.0
2016-08-20,GW967138.1.1,283.568,GW967138.2.2,279.065,419051,0.256,054151-2,0.0
2016-08-21,GW967138.1.1,283.485,GW967138.2.2,279.074,419051,0.251,054151-2,0.0
2016-08-22,GW967138.1.1,283.42,GW967138.2.2,279.107,419051,0.248,054151-2,0.0
2016-08-23,GW967138.1.1,283.743,GW967138.2.2,279.162,419051,0.426,054151-2,0.0
2016-08-24,GW967138.1.1,284.229,GW967138.2.2,279.221,419051,0.926,054151-2,0.0
2016-08-25,GW967138.1.1,284.604,GW967138.2.2,279.275,419051,1.576,054151-2,0.0
2016-08-26,GW967138.1.1,284.614,GW967138.2.2,279.27,419051,1.601,054151-2,0.0
2016-08-27,GW967138.1.1,284.571,GW967138.2.2,279.271,419051,1.146,054151-2,0.0
