read_date,sl_read1,bl_meter1,bl_ahd1,mean_temp1,bl_meter2,bl_ahd2,mean_temp2,bl_meter3,bl_ahd3,mean_temp3,bl_meter4,bl_ahd4,mean_temp4,sl_meter,rf_meter,rf_read1,rf_MA,rf_bin
2013-08-18 00:00:00,0.195,GW967137.1.1,253.199,19.9,GW967137.2.2,252.004,20.0,GW967138.1.1,283.36,17.986,GW967138.2.2,281.308,20.898,CF419051,54151,6.8,0.9199999999999914,1
2013-08-30 00:00:00,0.194,GW967137.1.1,253.18,19.9,GW967137.2.2,251.986,20.0,GW967138.1.1,283.324,17.756,GW967138.2.2,281.272,20.881,CF419051,54151,1.4,0.13999999999999138,1
2013-09-01 00:00:00,0.194,GW967137.1.1,253.18,19.9,GW967137.2.2,251.964,20.0,GW967138.1.1,283.311,17.722,GW967138.2.2,281.252,20.88,CF419051,54151,1.4,0.27999999999999137,1
2013-09-14 00:00:00,0.191,GW967137.1.1,253.165,19.907,GW967137.2.2,251.97,20.0,GW967138.1.1,283.248,17.581,GW967138.2.2,281.235,20.885,CF419051,54151,0.2,0.019999999999991386,1
2013-09-16 00:00:00,0.191,GW967137.1.1,253.166,19.907,GW967137.2.2,251.976,20.0,GW967138.1.1,283.24,17.573,GW967138.2.2,281.239,20.893,CF419051,54151,6.6,0.6799999999999914,1
2013-09-17 00:00:00,0.192,GW967137.1.1,253.168,19.916,GW967137.2.2,251.99,20.0,GW967138.1.1,283.24,17.568,GW967138.2.2,281.25,20.893,CF419051,54151,25.4,3.219999999999991,2
2013-09-18 00:00:00,0.191,GW967137.1.1,253.164,19.91,GW967137.2.2,251.984,20.0,GW967138.1.1,283.24,17.566,GW967138.2.2,281.244,20.89,CF419051,54151,0.2,3.2399999999999913,1
2013-10-02 00:00:00,0.189,GW967137.1.1,253.192,19.942,GW967137.2.2,251.955,20.0,GW967138.1.1,283.17,17.515,GW967138.2.2,281.185,20.8,CF419051,54151,13.4,1.3399999999999912,1
2013-10-14 00:00:00,0.189,GW967137.1.1,253.174,19.9,GW967137.2.2,251.928,19.9,GW967138.1.1,283.13,17.611,GW967138.2.2,281.139,20.8,CF419051,54151,0.8,0.07999999999999112,1
2013-10-18 00:00:00,0.188,GW967137.1.1,253.168,19.9,GW967137.2.2,251.914,19.893,GW967138.1.1,283.113,17.696,GW967138.2.2,281.119,20.8,CF419051,54151,2.0,0.2799999999999911,1
2013-10-24 00:00:00,0.187,GW967137.1.1,253.163,19.9,GW967137.2.2,251.915,19.744,GW967138.1.1,283.09,17.687,GW967138.2.2,281.109,20.749,CF419051,54151,1.8,0.3799999999999911,1
2013-11-12 00:00:00,0.185,GW967137.1.1,253.147,19.9,GW967137.2.2,251.906,19.6,GW967138.1.1,283.0,17.908,GW967138.2.2,281.035,20.6,CF419051,54151,26.4,2.639999999999991,2
2013-11-13 00:00:00,0.185,GW967137.1.1,253.144,19.9,GW967137.2.2,251.9,19.599,GW967138.1.1,282.996,17.974,GW967138.2.2,281.025,20.6,CF419051,54151,7.4,3.379999999999991,1
2013-11-19 00:00:00,0.184,GW967137.1.1,253.143,19.876,GW967137.2.2,251.901,19.501,GW967138.1.1,282.975,18.096,GW967138.2.2,281.01,20.511,CF419051,54151,0.6,3.4399999999999915,1
2013-11-23 00:00:00,0.187,GW967137.1.1,253.151,19.898,GW967137.2.2,251.937,19.5,GW967138.1.1,282.983,18.143,GW967138.2.2,281.03,20.5,CF419051,54151,17.0,1.7599999999999916,1
2013-11-24 00:00:00,0.19,GW967137.1.1,253.153,19.849,GW967137.2.2,251.945,19.5,GW967138.1.1,282.996,18.19,GW967138.2.2,281.032,20.5,CF419051,54151,1.4,1.8999999999999915,1
2013-11-29 00:00:00,0.185,GW967137.1.1,253.152,19.8,GW967137.2.2,251.937,19.407,GW967138.1.1,282.972,18.292,GW967138.2.2,281.008,20.498,CF419051,54151,7.2,2.559999999999991,1
2013-11-30 00:00:00,0.187,GW967137.1.1,253.153,19.8,GW967137.2.2,251.924,19.416,GW967138.1.1,282.975,18.3,GW967138.2.2,280.996,20.402,CF419051,54151,21.2,4.679999999999991,2
2013-12-05 00:00:00,0.184,GW967137.1.1,253.152,19.8,GW967137.2.2,251.938,19.4,GW967138.1.1,282.965,18.4,GW967138.2.2,280.996,20.425,CF419051,54151,14.8,4.319999999999991,1
2013-12-06 00:00:00,0.186,GW967137.1.1,253.15,19.8,GW967137.2.2,251.913,19.4,GW967138.1.1,282.965,18.4,GW967138.2.2,280.974,20.424,CF419051,54151,3.0,4.619999999999992,1
2013-12-10 00:00:00,0.187,GW967137.1.1,253.147,19.8,GW967137.2.2,251.92,19.4,GW967138.1.1,282.95,18.437,GW967138.2.2,280.97,20.401,CF419051,54151,5.2,2.299999999999992,1
2013-12-11 00:00:00,0.186,GW967137.1.1,253.144,19.8,GW967137.2.2,251.914,19.4,GW967138.1.1,282.95,18.593,GW967138.2.2,280.964,20.401,CF419051,54151,3.8,2.6799999999999917,1
2013-12-17 00:00:00,0.183,GW967137.1.1,253.136,19.751,GW967137.2.2,251.878,19.4,GW967138.1.1,282.919,18.703,GW967138.2.2,280.925,20.4,CF419051,54151,28.2,3.7199999999999918,2
2013-12-18 00:00:00,0.182,GW967137.1.1,253.135,19.729,GW967137.2.2,251.873,19.4,GW967138.1.1,282.91,18.704,GW967138.2.2,280.916,20.401,CF419051,54151,0.2,3.739999999999992,1
2013-12-26 00:00:00,0.185,GW967137.1.1,253.135,19.7,GW967137.2.2,251.883,19.396,GW967138.1.1,282.848,19.0,GW967138.2.2,280.907,20.401,CF419051,54151,1.2,2.9599999999999915,1
2014-01-09 00:00:00,0.182,GW967137.1.1,253.116,19.7,GW967137.2.2,251.844,19.4,GW967138.1.1,282.75,19.4,GW967138.2.2,280.841,20.4,CF419051,54151,0.2,0.019999999999991698,1
2014-01-11 00:00:00,0.182,GW967137.1.1,253.115,19.701,GW967137.2.2,251.848,19.398,GW967138.1.1,282.74,19.403,GW967138.2.2,280.839,20.399,CF419051,54151,2.4,0.2599999999999917,1
2014-01-23 00:00:00,0.179,GW967137.1.1,253.104,19.7,GW967137.2.2,251.834,19.396,GW967138.1.1,282.65,19.818,GW967138.2.2,280.796,20.4,CF419051,54151,13.2,1.3199999999999916,1
2014-01-24 00:00:00,0.18,GW967137.1.1,253.108,19.7,GW967137.2.2,251.845,19.398,GW967138.1.1,282.646,19.9,GW967138.2.2,280.804,20.4,CF419051,54151,4.6,1.7799999999999916,1
2014-01-25 00:00:00,0.18,GW967137.1.1,253.105,19.7,GW967137.2.2,251.845,19.394,GW967138.1.1,282.64,19.9,GW967138.2.2,280.798,20.4,CF419051,54151,2.8,2.0599999999999916,1
2014-01-26 00:00:00,0.181,GW967137.1.1,253.101,19.7,GW967137.2.2,251.83,19.391,GW967138.1.1,282.63,19.926,GW967138.2.2,280.784,20.4,CF419051,54151,0.2,2.0799999999999916,1
2014-02-14 00:00:00,0.18,GW967137.1.1,253.095,19.685,GW967137.2.2,251.839,19.302,GW967138.1.1,282.477,20.999,GW967138.2.2,280.737,20.403,CF419051,54151,0.6,0.05999999999999166,1
2014-02-15 00:00:00,0.181,GW967137.1.1,253.1,19.684,GW967137.2.2,251.849,19.301,GW967138.1.1,282.47,21.09,GW967138.2.2,280.744,20.422,CF419051,54151,1.2,0.17999999999999167,1
2014-02-16 00:00:00,0.182,GW967137.1.1,253.102,19.677,GW967137.2.2,251.844,19.303,GW967138.1.1,282.47,21.172,GW967138.2.2,280.738,20.419,CF419051,54151,0.4,0.21999999999999167,1
2014-02-17 00:00:00,0.182,GW967137.1.1,253.104,19.678,GW967137.2.2,251.833,19.301,GW967138.1.1,282.467,21.22,GW967138.2.2,280.736,20.423,CF419051,54151,29.0,3.1199999999999917,2
2014-02-19 00:00:00,0.181,GW967137.1.1,253.112,19.643,GW967137.2.2,251.85,19.3,GW967138.1.1,282.46,21.361,GW967138.2.2,280.734,20.421,CF419051,54151,17.0,4.819999999999991,1
2014-02-20 00:00:00,0.183,GW967137.1.1,253.117,19.649,GW967137.2.2,251.861,19.3,GW967138.1.1,282.46,21.4,GW967138.2.2,280.728,20.414,CF419051,54151,59.8,10.799999999999992,3
2014-02-21 00:00:00,0.182,GW967137.1.1,253.116,19.657,GW967137.2.2,251.848,19.3,GW967138.1.1,282.46,21.405,GW967138.2.2,280.713,20.42,CF419051,54151,6.6,11.45999999999999,1
2014-02-28 00:00:00,0.182,GW967137.1.1,253.124,19.611,GW967137.2.2,251.829,19.3,GW967138.1.1,282.44,21.898,GW967138.2.2,280.673,20.418,CF419051,54151,1.6,8.49999999999999,1
2014-03-01 00:00:00,0.182,GW967137.1.1,253.127,19.653,GW967137.2.2,251.832,19.3,GW967138.1.1,282.443,21.9,GW967138.2.2,280.674,20.42,CF419051,54151,2.0,6.99999999999999,1
2014-03-04 00:00:00,0.183,GW967137.1.1,253.123,19.641,GW967137.2.2,251.814,19.3,GW967138.1.1,282.435,22.039,GW967138.2.2,280.651,20.424,CF419051,54151,6.6,1.0199999999999902,1
2014-03-15 00:00:00,0.182,GW967137.1.1,253.121,19.672,GW967137.2.2,251.818,19.3,GW967138.1.1,282.405,22.4,GW967138.2.2,280.627,20.422,CF419051,54151,1.4,0.1399999999999904,1
2014-03-17 00:00:00,0.182,GW967137.1.1,253.119,19.69,GW967137.2.2,251.807,19.3,GW967138.1.1,282.4,22.402,GW967138.2.2,280.613,20.417,CF419051,54151,10.6,1.1999999999999904,1
2014-03-20 00:00:00,0.178,GW967137.1.1,253.116,19.699,GW967137.2.2,251.792,19.3,GW967138.1.1,282.385,22.534,GW967138.2.2,280.59,20.42,CF419051,54151,1.2,1.3199999999999903,1
2014-03-21 00:00:00,0.179,GW967137.1.1,253.125,19.699,GW967137.2.2,251.822,19.3,GW967138.1.1,282.392,22.6,GW967138.2.2,280.609,20.42,CF419051,54151,6.8,1.9999999999999905,1
2014-03-22 00:00:00,0.181,GW967137.1.1,253.13,19.7,GW967137.2.2,251.838,19.3,GW967138.1.1,282.403,22.6,GW967138.2.2,280.62,20.418,CF419051,54151,0.2,2.0199999999999902,1
2014-03-24 00:00:00,0.182,GW967137.1.1,253.141,19.7,GW967137.2.2,251.872,19.3,GW967138.1.1,282.405,22.6,GW967138.2.2,280.627,20.422,CF419051,54151,51.6,7.17999999999999,3
2014-03-25 00:00:00,0.184,GW967137.1.1,253.147,19.7,GW967137.2.2,251.871,19.3,GW967138.1.1,282.42,22.656,GW967138.2.2,280.622,20.426,CF419051,54151,13.2,8.359999999999989,1
2014-03-26 00:00:00,0.182,GW967137.1.1,253.15,19.7,GW967137.2.2,251.878,19.3,GW967138.1.1,282.422,22.67,GW967138.2.2,280.627,20.418,CF419051,54151,14.8,9.83999999999999,1
2014-03-27 00:00:00,0.186,GW967137.1.1,253.175,19.7,GW967137.2.2,251.919,19.3,GW967138.1.1,282.474,22.653,GW967138.2.2,280.658,20.421,CF419051,54151,73.4,16.11999999999999,4
2014-03-28 00:00:00,0.638,GW967137.1.1,253.357,19.7,GW967137.2.2,251.991,19.3,GW967138.1.1,283.589,22.422,GW967138.2.2,280.75,20.425,CF419051,54151,64.6,22.57999999999999,4
2014-03-29 00:00:00,0.658,GW967137.1.1,253.428,19.7,GW967137.2.2,251.987,19.3,GW967138.1.1,284.229,22.902,GW967138.2.2,280.762,20.422,CF419051,54151,7.4,23.31999999999999,1
2014-03-30 00:00:00,0.311,GW967137.1.1,253.408,19.7,GW967137.2.2,251.973,19.3,GW967138.1.1,284.21,22.813,GW967138.2.2,280.751,20.418,CF419051,54151,0.2,23.21999999999999,1
2014-04-01 00:00:00,0.208,GW967137.1.1,253.362,19.7,GW967137.2.2,251.957,19.3,GW967138.1.1,284.13,22.8,GW967138.2.2,280.737,20.417,CF419051,54151,0.4,22.55999999999999,1
2014-04-02 00:00:00,0.201,GW967137.1.1,253.345,19.7,GW967137.2.2,251.955,19.3,GW967138.1.1,284.026,22.805,GW967138.2.2,280.73,20.416,CF419051,54151,0.2,22.57999999999999,1
2014-04-05 00:00:00,0.195,GW967137.1.1,253.291,19.7,GW967137.2.2,251.939,19.3,GW967138.1.1,283.813,22.897,GW967138.2.2,280.713,20.418,CF419051,54151,2.0,14.81999999999999,1
2014-04-06 00:00:00,0.195,GW967137.1.1,253.277,19.7,GW967137.2.2,251.933,19.3,GW967138.1.1,283.772,22.9,GW967138.2.2,280.706,20.415,CF419051,54151,9.0,8.37999999999999,1
2014-04-07 00:00:00,0.195,GW967137.1.1,253.265,19.7,GW967137.2.2,251.924,19.3,GW967138.1.1,283.735,22.9,GW967138.2.2,280.703,20.42,CF419051,54151,0.2,1.9399999999999906,1
2014-04-11 00:00:00,0.192,GW967137.1.1,253.241,19.7,GW967137.2.2,251.941,19.3,GW967138.1.1,283.619,22.806,GW967138.2.2,280.72,20.416,CF419051,54151,1.6,1.2999999999999905,1
2014-04-13 00:00:00,0.191,GW967137.1.1,253.23,19.701,GW967137.2.2,251.924,19.3,GW967138.1.1,283.569,22.798,GW967138.2.2,280.707,20.413,CF419051,54151,0.2,1.2999999999999905,1
2014-04-14 00:00:00,0.191,GW967137.1.1,253.225,19.708,GW967137.2.2,251.918,19.3,GW967138.1.1,283.546,22.693,GW967138.2.2,280.704,20.418,CF419051,54151,0.2,1.3199999999999905,1
2014-04-25 00:00:00,0.191,GW967137.1.1,253.193,19.8,GW967137.2.2,251.901,19.3,GW967138.1.1,283.339,21.8,GW967138.2.2,280.704,20.406,CF419051,54151,11.2,1.1199999999999906,1
2014-04-27 00:00:00,0.192,GW967137.1.1,253.19,19.8,GW967137.2.2,251.897,19.3,GW967138.1.1,283.309,21.8,GW967138.2.2,280.702,20.404,CF419051,54151,4.4,1.5599999999999905,1
2014-04-28 00:00:00,0.192,GW967137.1.1,253.189,19.8,GW967137.2.2,251.892,19.3,GW967138.1.1,283.294,21.8,GW967138.2.2,280.7,20.404,CF419051,54151,1.4,1.6999999999999904,1
2014-04-30 00:00:00,0.191,GW967137.1.1,253.189,19.8,GW967137.2.2,251.908,19.3,GW967138.1.1,283.27,21.8,GW967138.2.2,280.718,20.403,CF419051,54151,1.0,1.7999999999999905,1
2014-05-01 00:00:00,0.192,GW967137.1.1,253.189,19.8,GW967137.2.2,251.91,19.3,GW967138.1.1,283.26,21.8,GW967138.2.2,280.723,20.401,CF419051,54151,20.0,3.79999999999999,1
2014-05-03 00:00:00,0.192,GW967137.1.1,253.19,19.8,GW967137.2.2,251.935,19.3,GW967138.1.1,283.243,21.8,GW967138.2.2,280.748,20.4,CF419051,54151,16.4,5.43999999999999,1
2014-05-04 00:00:00,0.193,GW967137.1.1,253.187,19.8,GW967137.2.2,251.92,19.3,GW967138.1.1,283.236,21.798,GW967138.2.2,280.742,20.402,CF419051,54151,17.4,7.17999999999999,1
2014-05-05 00:00:00,0.193,GW967137.1.1,253.183,19.8,GW967137.2.2,251.901,19.3,GW967138.1.1,283.224,21.743,GW967138.2.2,280.727,20.4,CF419051,54151,7.6,6.819999999999989,1
2014-05-06 00:00:00,0.193,GW967137.1.1,253.182,19.8,GW967137.2.2,251.898,19.3,GW967138.1.1,283.212,21.703,GW967138.2.2,280.724,20.4,CF419051,54151,0.4,6.85999999999999,1
2014-05-11 00:00:00,0.192,GW967137.1.1,253.177,19.88,GW967137.2.2,251.893,19.3,GW967138.1.1,283.162,21.6,GW967138.2.2,280.728,20.4,CF419051,54151,1.0,4.279999999999989,1
2014-05-12 00:00:00,0.192,GW967137.1.1,253.175,19.878,GW967137.2.2,251.887,19.3,GW967138.1.1,283.152,21.6,GW967138.2.2,280.725,20.4,CF419051,54151,1.0,4.379999999999989,1
2014-05-16 00:00:00,0.19,GW967137.1.1,253.168,19.9,GW967137.2.2,251.88,19.3,GW967138.1.1,283.111,21.6,GW967138.2.2,280.725,20.4,CF419051,54151,0.2,0.2199999999999894,1
2014-05-24 00:00:00,0.194,GW967137.1.1,253.168,19.9,GW967137.2.2,251.899,19.3,GW967138.1.1,283.047,21.48,GW967138.2.2,280.754,20.4,CF419051,54151,2.6,0.2799999999999894,1
2014-05-28 00:00:00,0.194,GW967137.1.1,253.165,19.9,GW967137.2.2,251.896,19.3,GW967138.1.1,283.014,21.4,GW967138.2.2,280.76,20.4,CF419051,54151,2.2,0.47999999999998944,1
2014-06-02 00:00:00,0.194,GW967137.1.1,253.169,19.9,GW967137.2.2,251.904,19.3,GW967138.1.1,282.981,21.368,GW967138.2.2,280.775,20.4,CF419051,54151,28.0,3.2799999999999896,2
2014-06-03 00:00:00,0.193,GW967137.1.1,253.168,19.9,GW967137.2.2,251.898,19.3,GW967138.1.1,282.976,21.302,GW967138.2.2,280.769,20.4,CF419051,54151,0.2,3.03999999999999,1
2014-06-07 00:00:00,0.193,GW967137.1.1,253.165,19.901,GW967137.2.2,251.889,19.3,GW967138.1.1,282.948,21.3,GW967138.2.2,280.762,20.4,CF419051,54151,0.2,2.83999999999999,1
2014-06-08 00:00:00,0.193,GW967137.1.1,253.164,19.917,GW967137.2.2,251.89,19.3,GW967138.1.1,282.94,21.239,GW967138.2.2,280.764,20.399,CF419051,54151,0.4,2.8799999999999897,1
2014-06-10 00:00:00,0.193,GW967137.1.1,253.161,19.989,GW967137.2.2,251.884,19.3,GW967138.1.1,282.925,21.2,GW967138.2.2,280.762,20.398,CF419051,54151,0.2,2.8999999999999897,1
2014-06-14 00:00:00,0.195,GW967137.1.1,253.169,20.0,GW967137.2.2,251.921,19.3,GW967138.1.1,282.913,21.1,GW967138.2.2,280.804,20.4,CF419051,54151,41.0,4.17999999999999,3
2014-06-15 00:00:00,0.195,GW967137.1.1,253.168,20.0,GW967137.2.2,251.915,19.3,GW967138.1.1,282.917,21.1,GW967138.2.2,280.801,20.4,CF419051,54151,1.6,4.33999999999999,1
2014-06-16 00:00:00,0.195,GW967137.1.1,253.167,20.0,GW967137.2.2,251.901,19.3,GW967138.1.1,282.905,21.1,GW967138.2.2,280.789,20.398,CF419051,54151,0.2,4.3599999999999905,1
2014-06-18 00:00:00,0.196,GW967137.1.1,253.165,20.0,GW967137.2.2,251.891,19.3,GW967138.1.1,282.89,21.008,GW967138.2.2,280.779,20.4,CF419051,54151,0.4,4.33999999999999,1
2014-06-21 00:00:00,0.195,GW967137.1.1,253.168,20.0,GW967137.2.2,251.906,19.3,GW967138.1.1,282.87,20.992,GW967138.2.2,280.794,20.397,CF419051,54151,2.2,4.53999999999999,1
2014-06-22 00:00:00,0.195,GW967137.1.1,253.168,20.0,GW967137.2.2,251.904,19.3,GW967138.1.1,282.866,20.915,GW967138.2.2,280.792,20.392,CF419051,54151,0.2,4.55999999999999,1
2014-06-25 00:00:00,0.196,GW967137.1.1,253.165,20.0,GW967137.2.2,251.899,19.3,GW967138.1.1,282.844,20.882,GW967138.2.2,280.788,20.391,CF419051,54151,0.4,0.3399999999999902,1
2014-06-26 00:00:00,0.195,GW967137.1.1,253.163,20.0,GW967137.2.2,251.889,19.3,GW967138.1.1,282.836,20.801,GW967138.2.2,280.779,20.388,CF419051,54151,0.2,0.3399999999999902,1
2014-06-29 00:00:00,0.196,GW967137.1.1,253.167,20.0,GW967137.2.2,251.912,19.3,GW967138.1.1,282.818,20.783,GW967138.2.2,280.799,20.384,CF419051,54151,16.4,1.93999999999999,1
2014-07-01 00:00:00,0.195,GW967137.1.1,253.163,20.012,GW967137.2.2,251.88,19.3,GW967138.1.1,282.8,20.7,GW967138.2.2,280.77,20.389,CF419051,54151,0.2,1.73999999999999,1
2014-07-14 00:00:00,0.196,GW967137.1.1,253.155,20.1,GW967137.2.2,251.864,19.3,GW967138.1.1,282.7,20.37,GW967138.2.2,280.755,20.36,CF419051,54151,0.2,0.019999999999990338,1
2014-07-16 00:00:00,0.195,GW967137.1.1,253.159,20.1,GW967137.2.2,251.89,19.3,GW967138.1.1,282.69,20.386,GW967138.2.2,280.771,20.3,CF419051,54151,13.8,1.3999999999999904,1
2014-07-18 00:00:00,0.195,GW967137.1.1,253.157,20.1,GW967137.2.2,251.885,19.3,GW967138.1.1,282.677,20.302,GW967138.2.2,280.766,20.3,CF419051,54151,0.2,1.4199999999999904,1
2014-07-19 00:00:00,0.195,GW967137.1.1,253.154,20.1,GW967137.2.2,251.873,19.3,GW967138.1.1,282.67,20.295,GW967138.2.2,280.757,20.3,CF419051,54151,0.2,1.4399999999999902,1
2014-07-21 00:00:00,0.196,GW967137.1.1,253.154,20.1,GW967137.2.2,251.872,19.303,GW967138.1.1,282.655,20.231,GW967138.2.2,280.754,20.3,CF419051,54151,0.4,1.4799999999999902,1
2014-07-26 00:00:00,0.196,GW967137.1.1,253.152,20.1,GW967137.2.2,251.866,19.349,GW967138.1.1,282.62,20.102,GW967138.2.2,280.74,20.3,CF419051,54151,0.4,0.11999999999999034,1
2014-07-27 00:00:00,0.196,GW967137.1.1,253.152,20.1,GW967137.2.2,251.863,19.37,GW967138.1.1,282.613,20.098,GW967138.2.2,280.737,20.299,CF419051,54151,3.4,0.45999999999999036,1
2014-08-14 00:00:00,0.193,GW967137.1.1,253.118,20.2,GW967137.2.2,251.829,19.4,GW967138.1.1,282.486,19.414,GW967138.2.2,280.68,20.202,CF419051,54151,0.2,0.019999999999990366,1
2014-08-16 00:00:00,0.192,GW967137.1.1,253.117,20.2,GW967137.2.2,251.86,19.4,GW967138.1.1,282.47,19.288,GW967138.2.2,280.703,20.2,CF419051,54151,1.4,0.15999999999999034,1
2014-08-17 00:00:00,0.193,GW967137.1.1,253.118,20.2,GW967137.2.2,251.885,19.4,GW967138.1.1,282.468,19.235,GW967138.2.2,280.723,20.2,CF419051,54151,53.2,5.479999999999991,3
2014-08-18 00:00:00,0.191,GW967137.1.1,253.116,20.2,GW967137.2.2,251.886,19.4,GW967138.1.1,282.46,19.195,GW967138.2.2,280.725,20.2,CF419051,54151,23.2,7.79999999999999,2
2014-08-19 00:00:00,0.191,GW967137.1.1,253.113,20.2,GW967137.2.2,251.872,19.4,GW967138.1.1,282.46,19.143,GW967138.2.2,280.71,20.2,CF419051,54151,10.6,8.859999999999989,1
2014-08-20 00:00:00,0.191,GW967137.1.1,253.109,20.2,GW967137.2.2,251.86,19.4,GW967138.1.1,282.456,19.104,GW967138.2.2,280.698,20.2,CF419051,54151,2.0,9.05999999999999,1
2014-08-22 00:00:00,0.191,GW967137.1.1,253.104,20.2,GW967137.2.2,251.847,19.4,GW967138.1.1,282.442,19.019,GW967138.2.2,280.682,20.2,CF419051,54151,1.0,9.15999999999999,1
2014-08-23 00:00:00,0.19,GW967137.1.1,253.101,20.2,GW967137.2.2,251.845,19.4,GW967138.1.1,282.438,19.002,GW967138.2.2,280.677,20.2,CF419051,54151,4.2,9.57999999999999,1
2014-08-25 00:00:00,0.192,GW967137.1.1,253.097,20.2,GW967137.2.2,251.85,19.4,GW967138.1.1,282.427,18.975,GW967138.2.2,280.676,20.199,CF419051,54151,0.2,9.57999999999999,1
2014-08-27 00:00:00,0.194,GW967137.1.1,253.102,20.2,GW967137.2.2,251.878,19.4,GW967138.1.1,282.43,18.914,GW967138.2.2,280.694,20.188,CF419051,54151,42.8,8.399999999999988,3
2014-08-28 00:00:00,0.194,GW967137.1.1,253.099,20.2,GW967137.2.2,251.873,19.4,GW967138.1.1,282.444,18.889,GW967138.2.2,280.689,20.155,CF419051,54151,6.2,6.699999999999987,1
2014-08-29 00:00:00,0.193,GW967137.1.1,253.096,20.2,GW967137.2.2,251.868,19.4,GW967138.1.1,282.433,18.832,GW967138.2.2,280.68,20.133,CF419051,54151,0.2,5.659999999999988,1
2014-08-31 00:00:00,0.193,GW967137.1.1,253.095,20.2,GW967137.2.2,251.877,19.404,GW967138.1.1,282.415,18.807,GW967138.2.2,280.68,20.106,CF419051,54151,0.2,5.479999999999988,1
2014-09-01 00:00:00,0.193,GW967137.1.1,253.095,20.2,GW967137.2.2,251.881,19.417,GW967138.1.1,282.41,18.807,GW967138.2.2,280.681,20.1,CF419051,54151,0.2,5.399999999999988,1
2014-09-06 00:00:00,0.19,GW967137.1.1,253.091,20.2,GW967137.2.2,251.851,19.5,GW967138.1.1,282.384,18.713,GW967138.2.2,280.642,20.1,CF419051,54151,0.6,0.7399999999999878,1
2014-09-10 00:00:00,0.191,GW967137.1.1,253.094,20.2,GW967137.2.2,251.867,19.5,GW967138.1.1,282.358,18.605,GW967138.2.2,280.642,20.1,CF419051,54151,1.4,0.21999999999998776,1
2014-09-25 00:00:00,0.193,GW967137.1.1,253.12,20.2,GW967137.2.2,251.841,19.5,GW967138.1.1,282.217,18.5,GW967138.2.2,280.579,20.067,CF419051,54151,10.0,0.9999999999999878,1
2014-09-26 00:00:00,0.193,GW967137.1.1,253.12,20.2,GW967137.2.2,251.835,19.5,GW967138.1.1,282.208,18.505,GW967138.2.2,280.57,20.063,CF419051,54151,24.2,3.4199999999999875,2
2014-09-28 00:00:00,0.193,GW967137.1.1,253.117,20.2,GW967137.2.2,251.823,19.5,GW967138.1.1,282.19,18.515,GW967138.2.2,280.553,20.015,CF419051,54151,0.2,3.439999999999988,1
2014-10-12 00:00:00,0.189,GW967137.1.1,253.102,20.1,GW967137.2.2,251.808,19.593,GW967138.1.1,282.101,18.51,GW967138.2.2,280.498,20.0,CF419051,54151,2.0,0.19999999999998785,1
2014-10-14 00:00:00,0.19,GW967137.1.1,253.107,20.1,GW967137.2.2,251.824,19.598,GW967138.1.1,282.092,18.507,GW967138.2.2,280.51,20.0,CF419051,54151,13.8,1.579999999999988,1
2014-10-15 00:00:00,0.19,GW967137.1.1,253.108,20.1,GW967137.2.2,251.815,19.6,GW967138.1.1,282.089,18.507,GW967138.2.2,280.497,20.0,CF419051,54151,1.6,1.7399999999999882,1
2014-11-01 00:00:00,0.185,GW967137.1.1,253.098,20.0,GW967137.2.2,251.795,19.6,GW967138.1.1,282.005,18.603,GW967138.2.2,280.425,19.932,CF419051,54151,1.4,0.13999999999998805,1
2014-11-02 00:00:00,0.186,GW967137.1.1,253.097,20.0,GW967137.2.2,251.795,19.6,GW967138.1.1,282.0,18.604,GW967138.2.2,280.401,19.922,CF419051,54151,2.0,0.33999999999998803,1
2014-11-06 00:00:00,0.188,GW967137.1.1,253.101,19.973,GW967137.2.2,251.795,19.6,GW967138.1.1,281.98,18.684,GW967138.2.2,280.395,19.902,CF419051,54151,1.6,0.4999999999999881,1
2014-11-21 00:00:00,0.188,GW967137.1.1,253.085,19.899,GW967137.2.2,251.795,19.6,GW967138.1.1,281.91,18.803,GW967138.2.2,280.337,19.945,CF419051,54151,0.2,0.0199999999999881,1
2014-11-24 00:00:00,0.189,GW967137.1.1,253.085,19.879,GW967137.2.2,251.795,19.6,GW967138.1.1,281.9,18.885,GW967138.2.2,280.32,19.943,CF419051,54151,33.0,3.3199999999999883,2
2014-11-25 00:00:00,0.189,GW967137.1.1,253.091,19.864,GW967137.2.2,251.795,19.6,GW967138.1.1,281.896,18.9,GW967138.2.2,280.313,19.956,CF419051,54151,1.0,3.4199999999999884,1
2014-11-26 00:00:00,0.189,GW967137.1.1,253.091,19.843,GW967137.2.2,251.795,19.6,GW967138.1.1,281.89,18.9,GW967138.2.2,280.308,19.952,CF419051,54151,0.2,3.4399999999999884,1
2014-11-30 00:00:00,0.188,GW967137.1.1,253.088,19.802,GW967137.2.2,251.795,19.6,GW967138.1.1,281.875,18.974,GW967138.2.2,280.294,19.925,CF419051,54151,4.0,3.8399999999999883,1
2014-12-01 00:00:00,0.188,GW967137.1.1,253.088,19.8,GW967137.2.2,251.795,19.6,GW967138.1.1,281.87,19.0,GW967138.2.2,280.294,19.925,CF419051,54151,2.0,4.019999999999988,1
