read_date,sl_read1,bl_meter1,bl_ahd1,mean_temp1,bl_meter2,bl_ahd2,mean_temp2,bl_meter3,bl_ahd3,mean_temp3,bl_meter4,bl_ahd4,mean_temp4,sl_meter,rf_meter,rf_read1
2014-01-24 00:00:00,0.18,GW967137.1.1,253.108,19.7,GW967137.2.2,251.845,19.398,GW967138.1.1,282.646,19.9,GW967138.2.2,280.804,20.4,CF419051,54151,4.6
2014-01-25 00:00:00,0.18,GW967137.1.1,253.105,19.7,GW967137.2.2,251.845,19.394,GW967138.1.1,282.64,19.9,GW967138.2.2,280.798,20.4,CF419051,54151,2.8
2014-01-26 00:00:00,0.181,GW967137.1.1,253.101,19.7,GW967137.2.2,251.83,19.391,GW967138.1.1,282.63,19.926,GW967138.2.2,280.784,20.4,CF419051,54151,0.2
2014-01-27 00:00:00,0.181,GW967137.1.1,253.099,19.7,GW967137.2.2,251.826,19.388,GW967138.1.1,282.621,20,GW967138.2.2,280.778,20.4,CF419051,54151,0
2014-01-28 00:00:00,0.181,GW967137.1.1,253.098,19.7,GW967137.2.2,251.83,19.39,GW967138.1.1,282.613,20,GW967138.2.2,280.779,20.4,CF419051,54151,0
2014-01-29 00:00:00,0.181,GW967137.1.1,253.097,19.7,GW967137.2.2,251.834,19.385,GW967138.1.1,282.604,20.053,GW967138.2.2,280.779,20.4,CF419051,54151,0
2014-01-30 00:00:00,0.181,GW967137.1.1,253.096,19.7,GW967137.2.2,251.834,19.382,GW967138.1.1,282.596,20.1,GW967138.2.2,280.776,20.4,CF419051,54151,0
2014-01-31 00:00:00,0.182,GW967137.1.1,253.094,19.7,GW967137.2.2,251.838,19.388,GW967138.1.1,282.587,20.1,GW967138.2.2,280.777,20.4,CF419051,54151,0
2014-02-01 00:00:00,0.181,GW967137.1.1,253.093,19.7,GW967137.2.2,251.841,19.38,GW967138.1.1,282.578,20.138,GW967138.2.2,280.776,20.4,CF419051,54151,0
2014-02-02 00:00:00,0.182,GW967137.1.1,253.092,19.699,GW967137.2.2,251.838,19.385,GW967138.1.1,282.569,20.2,GW967138.2.2,280.772,20.4,CF419051,54151,0
2014-02-03 00:00:00,0.182,GW967137.1.1,253.09,19.7,GW967137.2.2,251.836,19.379,GW967138.1.1,282.56,20.2,GW967138.2.2,280.767,20.4,CF419051,54151,0
2014-02-04 00:00:00,0.181,GW967137.1.1,253.088,19.7,GW967137.2.2,251.832,19.377,GW967138.1.1,282.55,20.236,GW967138.2.2,280.76,20.4,CF419051,54151,0
2014-02-05 00:00:00,0.181,GW967137.1.1,253.086,19.7,GW967137.2.2,251.821,19.372,GW967138.1.1,282.544,20.3,GW967138.2.2,280.749,20.4,CF419051,54151,0
2014-02-06 00:00:00,0.18,GW967137.1.1,253.086,19.7,GW967137.2.2,251.824,19.352,GW967138.1.1,282.535,20.361,GW967138.2.2,280.748,20.4,CF419051,54151,0
2014-02-07 00:00:00,0.179,GW967137.1.1,253.085,19.7,GW967137.2.2,251.825,19.336,GW967138.1.1,282.527,20.406,GW967138.2.2,280.747,20.4,CF419051,54151,0
2014-02-08 00:00:00,0.179,GW967137.1.1,253.084,19.7,GW967137.2.2,251.822,19.326,GW967138.1.1,282.518,20.406,GW967138.2.2,280.74,20.4,CF419051,54151,0
2014-02-09 00:00:00,0.18,GW967137.1.1,253.084,19.7,GW967137.2.2,251.819,19.307,GW967138.1.1,282.51,20.524,GW967138.2.2,280.736,20.4,CF419051,54151,0
2014-02-10 00:00:00,0.18,GW967137.1.1,253.085,19.7,GW967137.2.2,251.825,19.309,GW967138.1.1,282.5,20.6,GW967138.2.2,280.737,20.4,CF419051,54151,0
2014-02-11 00:00:00,0.179,GW967137.1.1,253.086,19.697,GW967137.2.2,251.824,19.308,GW967138.1.1,282.494,20.679,GW967138.2.2,280.733,20.4,CF419051,54151,0
2014-02-12 00:00:00,0.18,GW967137.1.1,253.088,19.692,GW967137.2.2,251.826,19.305,GW967138.1.1,282.488,20.706,GW967138.2.2,280.731,20.4,CF419051,54151,0
2014-02-13 00:00:00,0.18,GW967137.1.1,253.09,19.689,GW967137.2.2,251.83,19.301,GW967138.1.1,282.48,20.902,GW967138.2.2,280.731,20.4,CF419051,54151,0
2014-02-14 00:00:00,0.18,GW967137.1.1,253.095,19.685,GW967137.2.2,251.839,19.302,GW967138.1.1,282.477,20.999,GW967138.2.2,280.737,20.403,CF419051,54151,0.6
2014-02-15 00:00:00,0.181,GW967137.1.1,253.1,19.684,GW967137.2.2,251.849,19.301,GW967138.1.1,282.47,21.09,GW967138.2.2,280.744,20.422,CF419051,54151,1.2
2014-02-16 00:00:00,0.182,GW967137.1.1,253.102,19.677,GW967137.2.2,251.844,19.303,GW967138.1.1,282.47,21.172,GW967138.2.2,280.738,20.419,CF419051,54151,0.4
2014-02-17 00:00:00,0.182,GW967137.1.1,253.104,19.678,GW967137.2.2,251.833,19.301,GW967138.1.1,282.467,21.22,GW967138.2.2,280.736,20.423,CF419051,54151,29
2014-02-18 00:00:00,0.182,GW967137.1.1,253.106,19.673,GW967137.2.2,251.832,19.301,GW967138.1.1,282.461,21.3,GW967138.2.2,280.731,20.42,CF419051,54151,0
2014-02-19 00:00:00,0.181,GW967137.1.1,253.112,19.643,GW967137.2.2,251.85,19.3,GW967138.1.1,282.46,21.361,GW967138.2.2,280.734,20.421,CF419051,54151,17
2014-02-20 00:00:00,0.183,GW967137.1.1,253.117,19.649,GW967137.2.2,251.861,19.3,GW967138.1.1,282.46,21.4,GW967138.2.2,280.728,20.414,CF419051,54151,59.8
2014-02-21 00:00:00,0.182,GW967137.1.1,253.116,19.657,GW967137.2.2,251.848,19.3,GW967138.1.1,282.46,21.405,GW967138.2.2,280.713,20.42,CF419051,54151,6.6
2014-02-22 00:00:00,0.181,GW967137.1.1,253.116,19.649,GW967137.2.2,251.845,19.3,GW967138.1.1,282.456,21.434,GW967138.2.2,280.705,20.422,CF419051,54151,0
2014-02-23 00:00:00,0.182,GW967137.1.1,253.116,19.64,GW967137.2.2,251.838,19.3,GW967138.1.1,282.452,21.5,GW967138.2.2,280.697,20.422,CF419051,54151,0
2014-02-24 00:00:00,0.182,GW967137.1.1,253.118,19.639,GW967137.2.2,251.838,19.3,GW967138.1.1,282.45,21.652,GW967138.2.2,280.693,20.414,CF419051,54151,0
2014-02-25 00:00:00,0.182,GW967137.1.1,253.121,19.627,GW967137.2.2,251.842,19.3,GW967138.1.1,282.45,21.7,GW967138.2.2,280.693,20.417,CF419051,54151,0
2014-02-26 00:00:00,0.182,GW967137.1.1,253.122,19.633,GW967137.2.2,251.842,19.3,GW967138.1.1,282.447,21.705,GW967138.2.2,280.69,20.414,CF419051,54151,0
2014-02-27 00:00:00,0.182,GW967137.1.1,253.123,19.627,GW967137.2.2,251.837,19.3,GW967138.1.1,282.445,21.711,GW967138.2.2,280.682,20.419,CF419051,54151,0
2014-02-28 00:00:00,0.182,GW967137.1.1,253.124,19.611,GW967137.2.2,251.829,19.3,GW967138.1.1,282.44,21.898,GW967138.2.2,280.673,20.418,CF419051,54151,1.6
2014-03-01 00:00:00,0.182,GW967137.1.1,253.127,19.653,GW967137.2.2,251.832,19.3,GW967138.1.1,282.443,21.9,GW967138.2.2,280.674,20.42,CF419051,54151,2
2014-03-02 00:00:00,0.183,GW967137.1.1,253.127,19.654,GW967137.2.2,251.83,19.3,GW967138.1.1,282.443,21.965,GW967138.2.2,280.669,20.425,CF419051,54151,0
2014-03-03 00:00:00,0.183,GW967137.1.1,253.125,19.628,GW967137.2.2,251.819,19.3,GW967138.1.1,282.44,22,GW967138.2.2,280.657,20.423,CF419051,54151,0
2014-03-04 00:00:00,0.183,GW967137.1.1,253.123,19.641,GW967137.2.2,251.814,19.3,GW967138.1.1,282.435,22.039,GW967138.2.2,280.651,20.424,CF419051,54151,6.6
2014-03-05 00:00:00,0.183,GW967137.1.1,253.124,19.666,GW967137.2.2,251.821,19.3,GW967138.1.1,282.433,22.1,GW967138.2.2,280.654,20.418,CF419051,54151,0
2014-03-06 00:00:00,0.183,GW967137.1.1,253.124,19.665,GW967137.2.2,251.821,19.3,GW967138.1.1,282.43,22.124,GW967138.2.2,280.652,20.419,CF419051,54151,0
2014-03-07 00:00:00,0.183,GW967137.1.1,253.122,19.644,GW967137.2.2,251.817,19.3,GW967138.1.1,282.43,22.2,GW967138.2.2,280.645,20.421,CF419051,54151,0
2014-03-08 00:00:00,0.183,GW967137.1.1,253.122,19.632,GW967137.2.2,251.814,19.3,GW967138.1.1,282.429,22.2,GW967138.2.2,280.646,20.424,CF419051,54151,0
2014-03-09 00:00:00,0.184,GW967137.1.1,253.121,19.625,GW967137.2.2,251.811,19.3,GW967138.1.1,282.425,22.256,GW967138.2.2,280.639,20.421,CF419051,54151,0
2014-03-10 00:00:00,0.184,GW967137.1.1,253.119,19.648,GW967137.2.2,251.808,19.3,GW967138.1.1,282.42,22.3,GW967138.2.2,280.634,20.422,CF419051,54151,0
2014-03-11 00:00:00,0.184,GW967137.1.1,253.117,19.657,GW967137.2.2,251.807,19.3,GW967138.1.1,282.417,22.3,GW967138.2.2,280.629,20.424,CF419051,54151,0
2014-03-12 00:00:00,0.183,GW967137.1.1,253.116,19.655,GW967137.2.2,251.81,19.3,GW967138.1.1,282.413,22.3,GW967138.2.2,280.629,20.423,CF419051,54151,0
2014-03-13 00:00:00,0.183,GW967137.1.1,253.116,19.662,GW967137.2.2,251.812,19.3,GW967138.1.1,282.41,22.313,GW967138.2.2,280.626,20.421,CF419051,54151,0
2014-03-14 00:00:00,0.182,GW967137.1.1,253.117,19.666,GW967137.2.2,251.811,19.3,GW967138.1.1,282.407,22.396,GW967138.2.2,280.624,20.422,CF419051,54151,0
2014-03-15 00:00:00,0.182,GW967137.1.1,253.121,19.672,GW967137.2.2,251.818,19.3,GW967138.1.1,282.405,22.4,GW967138.2.2,280.627,20.422,CF419051,54151,1.4
2014-03-16 00:00:00,0.182,GW967137.1.1,253.12,19.686,GW967137.2.2,251.824,19.3,GW967138.1.1,282.4,22.4,GW967138.2.2,280.628,20.418,CF419051,54151,0
2014-03-17 00:00:00,0.182,GW967137.1.1,253.119,19.69,GW967137.2.2,251.807,19.3,GW967138.1.1,282.4,22.402,GW967138.2.2,280.613,20.417,CF419051,54151,10.6
2014-03-18 00:00:00,0.18,GW967137.1.1,253.115,19.692,GW967137.2.2,251.799,19.3,GW967138.1.1,282.393,22.403,GW967138.2.2,280.603,20.419,CF419051,54151,0
2014-03-19 00:00:00,0.178,GW967137.1.1,253.115,19.697,GW967137.2.2,251.796,19.3,GW967138.1.1,282.39,22.417,GW967138.2.2,280.597,20.421,CF419051,54151,0
2014-03-20 00:00:00,0.178,GW967137.1.1,253.116,19.699,GW967137.2.2,251.792,19.3,GW967138.1.1,282.385,22.534,GW967138.2.2,280.59,20.42,CF419051,54151,1.2
2014-03-21 00:00:00,0.179,GW967137.1.1,253.125,19.699,GW967137.2.2,251.822,19.3,GW967138.1.1,282.392,22.6,GW967138.2.2,280.609,20.42,CF419051,54151,6.8
2014-03-22 00:00:00,0.181,GW967137.1.1,253.13,19.7,GW967137.2.2,251.838,19.3,GW967138.1.1,282.403,22.6,GW967138.2.2,280.62,20.418,CF419051,54151,0.2
2014-03-23 00:00:00,0.18,GW967137.1.1,253.13,19.699,GW967137.2.2,251.84,19.3,GW967138.1.1,282.398,22.6,GW967138.2.2,280.613,20.42,CF419051,54151,0
2014-03-24 00:00:00,0.182,GW967137.1.1,253.141,19.7,GW967137.2.2,251.872,19.3,GW967138.1.1,282.405,22.6,GW967138.2.2,280.627,20.422,CF419051,54151,51.6
2014-03-25 00:00:00,0.184,GW967137.1.1,253.147,19.7,GW967137.2.2,251.871,19.3,GW967138.1.1,282.42,22.656,GW967138.2.2,280.622,20.426,CF419051,54151,13.2
2014-03-26 00:00:00,0.182,GW967137.1.1,253.15,19.7,GW967137.2.2,251.878,19.3,GW967138.1.1,282.422,22.67,GW967138.2.2,280.627,20.418,CF419051,54151,14.8
2014-03-27 00:00:00,0.186,GW967137.1.1,253.175,19.7,GW967137.2.2,251.919,19.3,GW967138.1.1,282.474,22.653,GW967138.2.2,280.658,20.421,CF419051,54151,73.4
2014-03-28 00:00:00,0.638,GW967137.1.1,253.357,19.7,GW967137.2.2,251.991,19.3,GW967138.1.1,283.589,22.422,GW967138.2.2,280.75,20.425,CF419051,54151,64.6
2014-03-29 00:00:00,0.658,GW967137.1.1,253.428,19.7,GW967137.2.2,251.987,19.3,GW967138.1.1,284.229,22.902,GW967138.2.2,280.762,20.422,CF419051,54151,7.4
2014-03-30 00:00:00,0.311,GW967137.1.1,253.408,19.7,GW967137.2.2,251.973,19.3,GW967138.1.1,284.21,22.813,GW967138.2.2,280.751,20.418,CF419051,54151,0.2
2014-03-31 00:00:00,0.231,GW967137.1.1,253.382,19.7,GW967137.2.2,251.961,19.3,GW967138.1.1,284.185,22.8,GW967138.2.2,280.742,20.415,CF419051,54151,0
2014-04-01 00:00:00,0.208,GW967137.1.1,253.362,19.7,GW967137.2.2,251.957,19.3,GW967138.1.1,284.13,22.8,GW967138.2.2,280.737,20.417,CF419051,54151,0.4
2014-04-02 00:00:00,0.201,GW967137.1.1,253.345,19.7,GW967137.2.2,251.955,19.3,GW967138.1.1,284.026,22.805,GW967138.2.2,280.73,20.416,CF419051,54151,0.2
2014-04-03 00:00:00,0.197,GW967137.1.1,253.326,19.7,GW967137.2.2,251.949,19.3,GW967138.1.1,283.932,22.825,GW967138.2.2,280.723,20.421,CF419051,54151,0
2014-04-04 00:00:00,0.196,GW967137.1.1,253.307,19.7,GW967137.2.2,251.943,19.3,GW967138.1.1,283.863,22.847,GW967138.2.2,280.714,20.417,CF419051,54151,0
2014-04-05 00:00:00,0.195,GW967137.1.1,253.291,19.7,GW967137.2.2,251.939,19.3,GW967138.1.1,283.813,22.897,GW967138.2.2,280.713,20.418,CF419051,54151,2
2014-04-06 00:00:00,0.195,GW967137.1.1,253.277,19.7,GW967137.2.2,251.933,19.3,GW967138.1.1,283.772,22.9,GW967138.2.2,280.706,20.415,CF419051,54151,9
2014-04-07 00:00:00,0.195,GW967137.1.1,253.265,19.7,GW967137.2.2,251.924,19.3,GW967138.1.1,283.735,22.9,GW967138.2.2,280.703,20.42,CF419051,54151,0.2
2014-04-08 00:00:00,0.194,GW967137.1.1,253.255,19.7,GW967137.2.2,251.922,19.3,GW967138.1.1,283.701,22.9,GW967138.2.2,280.701,20.42,CF419051,54151,0
2014-04-09 00:00:00,0.194,GW967137.1.1,253.249,19.7,GW967137.2.2,251.923,19.3,GW967138.1.1,283.67,22.9,GW967138.2.2,280.703,20.418,CF419051,54151,0
2014-04-10 00:00:00,0.193,GW967137.1.1,253.244,19.7,GW967137.2.2,251.93,19.3,GW967138.1.1,283.642,22.897,GW967138.2.2,280.708,20.419,CF419051,54151,0
2014-04-11 00:00:00,0.192,GW967137.1.1,253.241,19.7,GW967137.2.2,251.941,19.3,GW967138.1.1,283.619,22.806,GW967138.2.2,280.72,20.416,CF419051,54151,1.6
2014-04-12 00:00:00,0.192,GW967137.1.1,253.235,19.7,GW967137.2.2,251.932,19.3,GW967138.1.1,283.594,22.8,GW967138.2.2,280.712,20.414,CF419051,54151,0
2014-04-13 00:00:00,0.191,GW967137.1.1,253.23,19.701,GW967137.2.2,251.924,19.3,GW967138.1.1,283.569,22.798,GW967138.2.2,280.707,20.413,CF419051,54151,0.2
2014-04-14 00:00:00,0.191,GW967137.1.1,253.225,19.708,GW967137.2.2,251.918,19.3,GW967138.1.1,283.546,22.693,GW967138.2.2,280.704,20.418,CF419051,54151,0.2
2014-04-15 00:00:00,0.191,GW967137.1.1,253.221,19.732,GW967137.2.2,251.913,19.3,GW967138.1.1,283.523,22.6,GW967138.2.2,280.702,20.416,CF419051,54151,0
2014-04-16 00:00:00,0.191,GW967137.1.1,253.217,19.754,GW967137.2.2,251.912,19.3,GW967138.1.1,283.502,22.59,GW967138.2.2,280.701,20.411,CF419051,54151,0
2014-04-17 00:00:00,0.191,GW967137.1.1,253.214,19.781,GW967137.2.2,251.908,19.3,GW967138.1.1,283.481,22.464,GW967138.2.2,280.698,20.41,CF419051,54151,0
2014-04-18 00:00:00,0.191,GW967137.1.1,253.211,19.795,GW967137.2.2,251.91,19.3,GW967138.1.1,283.462,22.4,GW967138.2.2,280.701,20.416,CF419051,54151,0
2014-04-19 00:00:00,0.191,GW967137.1.1,253.208,19.8,GW967137.2.2,251.91,19.3,GW967138.1.1,283.444,22.354,GW967138.2.2,280.703,20.407,CF419051,54151,0
2014-04-20 00:00:00,0.191,GW967137.1.1,253.205,19.8,GW967137.2.2,251.906,19.3,GW967138.1.1,283.425,22.198,GW967138.2.2,280.701,20.407,CF419051,54151,0
2014-04-21 00:00:00,0.192,GW967137.1.1,253.202,19.8,GW967137.2.2,251.9,19.3,GW967138.1.1,283.407,22.088,GW967138.2.2,280.696,20.404,CF419051,54151,0
2014-04-22 00:00:00,0.191,GW967137.1.1,253.2,19.8,GW967137.2.2,251.902,19.3,GW967138.1.1,283.39,21.978,GW967138.2.2,280.697,20.405,CF419051,54151,0
2014-04-23 00:00:00,0.191,GW967137.1.1,253.197,19.8,GW967137.2.2,251.904,19.3,GW967138.1.1,283.373,21.899,GW967138.2.2,280.704,20.407,CF419051,54151,0
2014-04-24 00:00:00,0.191,GW967137.1.1,253.196,19.8,GW967137.2.2,251.905,19.3,GW967138.1.1,283.356,21.814,GW967138.2.2,280.707,20.402,CF419051,54151,0
2014-04-25 00:00:00,0.191,GW967137.1.1,253.193,19.8,GW967137.2.2,251.901,19.3,GW967138.1.1,283.339,21.8,GW967138.2.2,280.704,20.406,CF419051,54151,11.2
2014-04-26 00:00:00,0.192,GW967137.1.1,253.191,19.8,GW967137.2.2,251.902,19.3,GW967138.1.1,283.323,21.8,GW967138.2.2,280.707,20.403,CF419051,54151,0
2014-04-27 00:00:00,0.192,GW967137.1.1,253.19,19.8,GW967137.2.2,251.897,19.3,GW967138.1.1,283.309,21.8,GW967138.2.2,280.702,20.404,CF419051,54151,4.4
2014-04-28 00:00:00,0.192,GW967137.1.1,253.189,19.8,GW967137.2.2,251.892,19.3,GW967138.1.1,283.294,21.8,GW967138.2.2,280.7,20.404,CF419051,54151,1.4
2014-04-29 00:00:00,0.191,GW967137.1.1,253.188,19.8,GW967137.2.2,251.899,19.3,GW967138.1.1,283.281,21.8,GW967138.2.2,280.708,20.402,CF419051,54151,0
2014-04-30 00:00:00,0.191,GW967137.1.1,253.189,19.8,GW967137.2.2,251.908,19.3,GW967138.1.1,283.27,21.8,GW967138.2.2,280.718,20.403,CF419051,54151,1
2014-05-01 00:00:00,0.192,GW967137.1.1,253.189,19.8,GW967137.2.2,251.91,19.3,GW967138.1.1,283.26,21.8,GW967138.2.2,280.723,20.401,CF419051,54151,20
2014-05-02 00:00:00,0.192,GW967137.1.1,253.189,19.8,GW967137.2.2,251.924,19.3,GW967138.1.1,283.251,21.8,GW967138.2.2,280.738,20.404,CF419051,54151,0
2014-05-03 00:00:00,0.192,GW967137.1.1,253.19,19.8,GW967137.2.2,251.935,19.3,GW967138.1.1,283.243,21.8,GW967138.2.2,280.748,20.4,CF419051,54151,16.4
2014-05-04 00:00:00,0.193,GW967137.1.1,253.187,19.8,GW967137.2.2,251.92,19.3,GW967138.1.1,283.236,21.798,GW967138.2.2,280.742,20.402,CF419051,54151,17.4
2014-05-05 00:00:00,0.193,GW967137.1.1,253.183,19.8,GW967137.2.2,251.901,19.3,GW967138.1.1,283.224,21.743,GW967138.2.2,280.727,20.4,CF419051,54151,7.6
2014-05-06 00:00:00,0.193,GW967137.1.1,253.182,19.8,GW967137.2.2,251.898,19.3,GW967138.1.1,283.212,21.703,GW967138.2.2,280.724,20.4,CF419051,54151,0.4
2014-05-07 00:00:00,0.192,GW967137.1.1,253.18,19.885,GW967137.2.2,251.899,19.3,GW967138.1.1,283.202,21.7,GW967138.2.2,280.729,20.4,CF419051,54151,0
2014-05-08 00:00:00,0.193,GW967137.1.1,253.179,19.899,GW967137.2.2,251.896,19.3,GW967138.1.1,283.192,21.699,GW967138.2.2,280.725,20.4,CF419051,54151,0
2014-05-09 00:00:00,0.192,GW967137.1.1,253.178,19.892,GW967137.2.2,251.894,19.3,GW967138.1.1,283.181,21.638,GW967138.2.2,280.724,20.4,CF419051,54151,0
2014-05-10 00:00:00,0.192,GW967137.1.1,253.176,19.885,GW967137.2.2,251.894,19.3,GW967138.1.1,283.17,21.601,GW967138.2.2,280.727,20.4,CF419051,54151,0
2014-05-11 00:00:00,0.192,GW967137.1.1,253.177,19.88,GW967137.2.2,251.893,19.3,GW967138.1.1,283.162,21.6,GW967138.2.2,280.728,20.4,CF419051,54151,1
2014-05-12 00:00:00,0.192,GW967137.1.1,253.175,19.878,GW967137.2.2,251.887,19.3,GW967138.1.1,283.152,21.6,GW967138.2.2,280.725,20.4,CF419051,54151,1
2014-05-13 00:00:00,0.191,GW967137.1.1,253.173,19.893,GW967137.2.2,251.885,19.3,GW967138.1.1,283.141,21.6,GW967138.2.2,280.724,20.4,CF419051,54151,0
2014-05-14 00:00:00,0.191,GW967137.1.1,253.172,19.9,GW967137.2.2,251.886,19.3,GW967138.1.1,283.131,21.6,GW967138.2.2,280.726,20.4,CF419051,54151,0
2014-05-15 00:00:00,0.191,GW967137.1.1,253.17,19.899,GW967137.2.2,251.884,19.3,GW967138.1.1,283.121,21.6,GW967138.2.2,280.726,20.4,CF419051,54151,0
2014-05-16 00:00:00,0.19,GW967137.1.1,253.168,19.9,GW967137.2.2,251.88,19.3,GW967138.1.1,283.111,21.6,GW967138.2.2,280.725,20.4,CF419051,54151,0.2
2014-05-17 00:00:00,0.19,GW967137.1.1,253.167,19.9,GW967137.2.2,251.877,19.3,GW967138.1.1,283.101,21.6,GW967138.2.2,280.724,20.4,CF419051,54151,0
2014-05-18 00:00:00,0.19,GW967137.1.1,253.167,19.9,GW967137.2.2,251.879,19.3,GW967138.1.1,283.092,21.6,GW967138.2.2,280.726,20.4,CF419051,54151,0
2014-05-19 00:00:00,0.191,GW967137.1.1,253.167,19.9,GW967137.2.2,251.881,19.3,GW967138.1.1,283.084,21.599,GW967138.2.2,280.73,20.4,CF419051,54151,0
2014-05-20 00:00:00,0.191,GW967137.1.1,253.167,19.9,GW967137.2.2,251.885,19.3,GW967138.1.1,283.076,21.562,GW967138.2.2,280.737,20.4,CF419051,54151,0
2014-05-21 00:00:00,0.192,GW967137.1.1,253.167,19.9,GW967137.2.2,251.886,19.3,GW967138.1.1,283.069,21.505,GW967138.2.2,280.739,20.4,CF419051,54151,0
2014-05-22 00:00:00,0.193,GW967137.1.1,253.166,19.9,GW967137.2.2,251.888,19.3,GW967138.1.1,283.06,21.5,GW967138.2.2,280.741,20.4,CF419051,54151,0
2014-05-23 00:00:00,0.193,GW967137.1.1,253.167,19.9,GW967137.2.2,251.896,19.3,GW967138.1.1,283.054,21.5,GW967138.2.2,280.751,20.4,CF419051,54151,0
2014-05-24 00:00:00,0.194,GW967137.1.1,253.168,19.9,GW967137.2.2,251.899,19.3,GW967138.1.1,283.047,21.48,GW967138.2.2,280.754,20.4,CF419051,54151,2.6
2014-05-25 00:00:00,0.194,GW967137.1.1,253.166,19.9,GW967137.2.2,251.892,19.3,GW967138.1.1,283.039,21.405,GW967138.2.2,280.751,20.4,CF419051,54151,0
2014-05-26 00:00:00,0.194,GW967137.1.1,253.164,19.9,GW967137.2.2,251.887,19.3,GW967138.1.1,283.03,21.4,GW967138.2.2,280.749,20.4,CF419051,54151,0
2014-05-27 00:00:00,0.194,GW967137.1.1,253.165,19.9,GW967137.2.2,251.895,19.3,GW967138.1.1,283.022,21.4,GW967138.2.2,280.757,20.4,CF419051,54151,0
2014-05-28 00:00:00,0.194,GW967137.1.1,253.165,19.9,GW967137.2.2,251.896,19.3,GW967138.1.1,283.014,21.4,GW967138.2.2,280.76,20.4,CF419051,54151,2.2
2014-05-29 00:00:00,0.193,GW967137.1.1,253.163,19.9,GW967137.2.2,251.886,19.3,GW967138.1.1,283.005,21.4,GW967138.2.2,280.752,20.4,CF419051,54151,0
2014-05-30 00:00:00,0.192,GW967137.1.1,253.163,19.9,GW967137.2.2,251.883,19.3,GW967138.1.1,282.997,21.4,GW967138.2.2,280.752,20.4,CF419051,54151,0
2014-05-31 00:00:00,0.192,GW967137.1.1,253.163,19.9,GW967137.2.2,251.886,19.3,GW967138.1.1,282.99,21.4,GW967138.2.2,280.755,20.397,CF419051,54151,0
2014-06-01 00:00:00,0.192,GW967137.1.1,253.166,19.9,GW967137.2.2,251.896,19.3,GW967138.1.1,282.985,21.4,GW967138.2.2,280.768,20.399,CF419051,54151,0
2014-06-02 00:00:00,0.194,GW967137.1.1,253.169,19.9,GW967137.2.2,251.904,19.3,GW967138.1.1,282.981,21.368,GW967138.2.2,280.775,20.4,CF419051,54151,28
2014-06-03 00:00:00,0.193,GW967137.1.1,253.168,19.9,GW967137.2.2,251.898,19.3,GW967138.1.1,282.976,21.302,GW967138.2.2,280.769,20.4,CF419051,54151,0.2
2014-06-04 00:00:00,0.193,GW967137.1.1,253.166,19.9,GW967137.2.2,251.893,19.3,GW967138.1.1,282.969,21.3,GW967138.2.2,280.766,20.399,CF419051,54151,0
2014-06-05 00:00:00,0.193,GW967137.1.1,253.166,19.9,GW967137.2.2,251.893,19.3,GW967138.1.1,282.962,21.3,GW967138.2.2,280.763,20.4,CF419051,54151,0
2014-06-06 00:00:00,0.193,GW967137.1.1,253.165,19.9,GW967137.2.2,251.893,19.3,GW967138.1.1,282.954,21.3,GW967138.2.2,280.763,20.4,CF419051,54151,0
2014-06-07 00:00:00,0.193,GW967137.1.1,253.165,19.901,GW967137.2.2,251.889,19.3,GW967138.1.1,282.948,21.3,GW967138.2.2,280.762,20.4,CF419051,54151,0.2
2014-06-08 00:00:00,0.193,GW967137.1.1,253.164,19.917,GW967137.2.2,251.89,19.3,GW967138.1.1,282.94,21.239,GW967138.2.2,280.764,20.399,CF419051,54151,0.4
2014-06-09 00:00:00,0.193,GW967137.1.1,253.162,19.952,GW967137.2.2,251.886,19.3,GW967138.1.1,282.933,21.2,GW967138.2.2,280.762,20.4,CF419051,54151,0
2014-06-10 00:00:00,0.193,GW967137.1.1,253.161,19.989,GW967137.2.2,251.884,19.3,GW967138.1.1,282.925,21.2,GW967138.2.2,280.762,20.398,CF419051,54151,0.2
2014-06-11 00:00:00,0.193,GW967137.1.1,253.162,19.999,GW967137.2.2,251.889,19.3,GW967138.1.1,282.919,21.2,GW967138.2.2,280.765,20.4,CF419051,54151,0
2014-06-12 00:00:00,0.193,GW967137.1.1,253.162,20,GW967137.2.2,251.894,19.3,GW967138.1.1,282.91,21.2,GW967138.2.2,280.771,20.398,CF419051,54151,0
2014-06-13 00:00:00,0.193,GW967137.1.1,253.164,20,GW967137.2.2,251.9,19.3,GW967138.1.1,282.906,21.181,GW967138.2.2,280.777,20.399,CF419051,54151,0
2014-06-14 00:00:00,0.195,GW967137.1.1,253.169,20,GW967137.2.2,251.921,19.3,GW967138.1.1,282.913,21.1,GW967138.2.2,280.804,20.4,CF419051,54151,41
2014-06-15 00:00:00,0.195,GW967137.1.1,253.168,20,GW967137.2.2,251.915,19.3,GW967138.1.1,282.917,21.1,GW967138.2.2,280.801,20.4,CF419051,54151,1.6
2014-06-16 00:00:00,0.195,GW967137.1.1,253.167,20,GW967137.2.2,251.901,19.3,GW967138.1.1,282.905,21.1,GW967138.2.2,280.789,20.398,CF419051,54151,0.2
2014-06-17 00:00:00,0.196,GW967137.1.1,253.165,20,GW967137.2.2,251.893,19.3,GW967138.1.1,282.898,21.086,GW967138.2.2,280.78,20.397,CF419051,54151,0
